transcript,Gene Ontology IDs
TRINITY_GG_21368_c8_g1_i2.p1,GO:0000228; GO:0003677; GO:0003712; GO:0003713; GO:0005634; GO:0006338; GO:0006357; GO:0016514; GO:0035060; GO:0071564; GO:0071565
TRINITY_GG_17114_c0_g1_i1.p1,GO:0000228; GO:0003677; GO:0005634; GO:0005721; GO:0006261; GO:0006275; GO:0006334; GO:0006338; GO:0006355; GO:0006357; GO:0008623; GO:0016590; GO:0031445; GO:0045740; GO:0046872
TRINITY_GG_15503_c35_g1_i1.p1,GO:0000242; GO:0000785; GO:0000793; GO:0000978; GO:0000981; GO:0003677; GO:0003682; GO:0005634; GO:0005700; GO:0005704; GO:0005737; GO:0005813; GO:0005876; GO:0006355; GO:0006357; GO:0008017; GO:0031208; GO:0033696; GO:0035191; GO:0042803; GO:0043035; GO:0046872; GO:0051493; GO:0140588
TRINITY_GG_18890_c9_g1_i1.p1,GO:0000242; GO:0000922; GO:0005813; GO:0005868; GO:0005929; GO:0007018; GO:0031021; GO:0035721; GO:0042073; GO:0045503; GO:0045504; GO:0048704; GO:0060271; GO:0097014; GO:0097546
TRINITY_GG_24228_c11_g1_i3.p1,GO:0000242; GO:0005737; GO:0005814; GO:0007283; GO:0007288; GO:0008344; GO:0010824; GO:0034451; GO:0035082; GO:0035735; GO:0035869; GO:0036064; GO:0042073; GO:0048935; GO:0060271; GO:0061822; GO:0097711; GO:1904491; GO:1905349; GO:1905515
TRINITY_GG_21014_c22_g1_i2.p1,GO:0000243; GO:0000278; GO:0000387; GO:0000398; GO:0003723; GO:0005634; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0005829; GO:0007417; GO:0007422; GO:0007517; GO:0030182; GO:0030532; GO:0034715; GO:0034719; GO:0045451; GO:0045495; GO:0048477; GO:0048542; GO:0071011; GO:0071013; GO:0097526
TRINITY_GG_17571_c39_g1_i1.p1,GO:0000243; GO:0000381; GO:0000395; GO:0000398; GO:0005634; GO:0005685; GO:0071004
TRINITY_GG_7433_c7_g1_i4.p1,GO:0000243; GO:0000381; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0008187; GO:0008380; GO:0016607; GO:0030628; GO:0046833; GO:0051168; GO:0071004; GO:0071011; GO:0089701
TRINITY_GG_7749_c9_g1_i2.p1,GO:0000243; GO:0000387; GO:0000395; GO:0003729; GO:0005685; GO:0008270; GO:0030619; GO:0071004
TRINITY_GG_24024_c2_g1_i1.p4,GO:0000243; GO:0000387; GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0005829; GO:0030532; GO:0034715; GO:0034719; GO:0071011; GO:0071013; GO:0097526
TRINITY_GG_10061_c0_g1_i1.p1,GO:0000244; GO:0000387; GO:0000398; GO:0000902; GO:0003723; GO:0005634; GO:0005654; GO:0005691; GO:0005737; GO:0006334; GO:0010468; GO:0015030; GO:0016607; GO:0017070; GO:0030621; GO:0030624; GO:0042393; GO:0048872; GO:0061574; GO:0071001; GO:0071425; GO:1903586; GO:1990381
TRINITY_GG_20031_c0_g1_i1.p1,GO:0000244; GO:0000398; GO:0003713; GO:0003723; GO:0005634; GO:0005682; GO:0006403; GO:0016607; GO:0042802; GO:0043021; GO:0045944; GO:0046540; GO:0050681; GO:0071005; GO:0071013
TRINITY_GG_25402_c2_g1_i5.p1,GO:0000244; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005684; GO:0005687; GO:0005690; GO:0015030; GO:0016607; GO:0030621; GO:0030622; GO:0042802; GO:0043021; GO:0046540; GO:0070990; GO:0071005; GO:0071011; GO:0071166; GO:0071339; GO:0097526
TRINITY_GG_24516_c1_g2_i1.p1,GO:0000244; GO:0000398; GO:0005634; GO:0005681; GO:0016607; GO:0046540
TRINITY_GG_20745_c4_g1_i1.p1,GO:0000244; GO:0000398; GO:0005634; GO:0005682; GO:0016607; GO:0017070; GO:0030532; GO:0030619; GO:0030620; GO:0030623; GO:0046540; GO:0070122; GO:0070530; GO:0071005; GO:0071006; GO:0071007; GO:0071013; GO:0071222; GO:0071356; GO:0097157; GO:0140492
TRINITY_GG_7466_c22_g1_i3.p2,GO:0000244; GO:0005681
TRINITY_GG_14315_c15_g1_i7.p1,GO:0000245; GO:0000287; GO:0000785; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0005886; GO:0006468; GO:0007059; GO:0016363; GO:0016607; GO:0030154; GO:0035556; GO:0045070; GO:0045071; GO:0050684; GO:0106310
TRINITY_GG_11606_c2_g1_i7.p1,GO:0000245; GO:0000375; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0005689; GO:0005730; GO:0006338; GO:0008380; GO:0016607; GO:0034693; GO:0035066; GO:0045943; GO:0045944; GO:0045945; GO:0071004; GO:0071005; GO:0071013; GO:0110016; GO:1903241; GO:1990935
TRINITY_GG_6786_c1_g1_i1.p1,GO:0000245; GO:0000375; GO:0000398; GO:0005634; GO:0005654; GO:0005681; GO:0005682; GO:0005829; GO:0007049; GO:0031965; GO:0046540; GO:0051301; GO:0071005
TRINITY_GG_15516_c4_g1_i1.p1,GO:0000245; GO:0000381; GO:0000398; GO:0000974; GO:0003723; GO:0005634; GO:0005829; GO:0007438; GO:0007443; GO:0008347; GO:0008366; GO:0016607; GO:0071007; GO:0071011; GO:0071013; GO:0071014
TRINITY_GG_17310_c12_g1_i1.p1,GO:0000245; GO:0000381; GO:0003729; GO:0005634; GO:0005681; GO:0043065; GO:0046872
TRINITY_GG_21240_c11_g1_i1.p1,GO:0000245; GO:0000387; GO:0005681; GO:0005829; GO:0032797; GO:0034719; GO:0097504
TRINITY_GG_11749_c2_g1_i1.p1,GO:0000245; GO:0000389; GO:0000398; GO:0003714; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005840; GO:0008270; GO:0016604; GO:0030238; GO:0030575; GO:0033327; GO:0042802; GO:0045131; GO:0048024; GO:0048662; GO:0050810; GO:0089701
TRINITY_GG_8195_c0_g1_i1.p1,GO:0000245; GO:0000389; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0006397; GO:0008270; GO:0010976; GO:0016607; GO:0071004; GO:0071005; GO:0071013; GO:1903241
TRINITY_GG_18468_c18_g1_i15.p4,GO:0000245; GO:0000398; GO:0003677; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006355; GO:0045892; GO:0071008
TRINITY_GG_5831_c6_g1_i1.p1,GO:0000245; GO:0000398; GO:0004843; GO:0005634; GO:0005654; GO:0005681; GO:0007049; GO:0008270; GO:0016579; GO:0046540; GO:0051301
TRINITY_GG_10263_c3_g1_i1.p1,GO:0000245; GO:0000398; GO:0005681; GO:0005689; GO:0030628; GO:0042802; GO:0046872; GO:0089701
TRINITY_GG_8467_c10_g1_i4.p1,GO:0000255; GO:0005524; GO:0005829; GO:0006204; GO:0008253; GO:0042802; GO:0046037; GO:0046040; GO:0046054; GO:0046085; GO:0046872; GO:0046939; GO:0050146; GO:0050483; GO:0050484; GO:0106411
TRINITY_GG_10050_c1_g1_i2.p1,GO:0000255; GO:0005739; GO:0005777; GO:0006144; GO:0006147; GO:0006148; GO:0006149; GO:0006154; GO:0006157; GO:0006161; GO:0006196; GO:0006204; GO:0009114; GO:0009115; GO:0016787; GO:0019628; GO:0033971; GO:0046038; GO:0046055; GO:0046059
TRINITY_GG_23351_c13_g1_i1.p1,GO:0000255; GO:0005777; GO:0006144; GO:0019628; GO:0051997
TRINITY_GG_20325_c2_g1_i11.p2,GO:0000256; GO:0004037; GO:0006144
TRINITY_GG_10654_c8_g1_i5.p1,GO:0000256; GO:0004038; GO:0005739; GO:0008270; GO:0050897
TRINITY_GG_8493_c9_g1_i1.p1,GO:0000266; GO:0000422; GO:0001836; GO:0005739; GO:0005777; GO:0005778; GO:0005779; GO:0005783; GO:0006626; GO:0007204; GO:0008053; GO:0010821; GO:0016559; GO:0031307; GO:0032471; GO:0032991; GO:0035584; GO:0042802; GO:0043280; GO:0043525; GO:0043653; GO:0044877; GO:0051561; GO:0070584; GO:0090141; GO:0090314; GO:1901653; GO:1903579; GO:1904579; GO:2000192; GO:2001244
TRINITY_GG_9705_c9_g1_i1.p1,GO:0000266; GO:0000422; GO:0005739; GO:0005741; GO:0006839; GO:0007005; GO:0007416; GO:0008535; GO:0016021; GO:0016358; GO:0021554; GO:0021702; GO:0022011; GO:0031987; GO:0042407; GO:0044877; GO:0048936; GO:0055091; GO:0061564; GO:0065003; GO:0090149
TRINITY_GG_15847_c0_g1_i1.p1,GO:0000266; GO:0003374; GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0005741; GO:0005777; GO:0005794; GO:0005829; GO:0005874; GO:0005905; GO:0008017; GO:0008289; GO:0016020; GO:0016559; GO:0030672; GO:0042803; GO:0043653; GO:0048511; GO:0051259; GO:0070161
TRINITY_GG_13273_c19_g1_i1.p1,GO:0000266; GO:0004311; GO:0005730; GO:0005739; GO:0005743; GO:0005829; GO:0006629; GO:0006783; GO:0006784; GO:0008495; GO:0008535; GO:0009060; GO:0016021; GO:0070069
TRINITY_GG_16543_c25_g1_i1.p1,GO:0000266; GO:0005739; GO:0005743; GO:0006915; GO:0016021
TRINITY_GG_16745_c31_g1_i1.p1,GO:0000272; GO:0004099; GO:0005615; GO:0006032; GO:0008061; GO:0008270
TRINITY_GG_26219_c0_g1_i1.p1,GO:0000272; GO:0004563; GO:0006032; GO:0102148
TRINITY_GG_9970_c22_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0005615; GO:0006032; GO:0008061; GO:0008362; GO:0008363; GO:0018990; GO:0040003; GO:0042060
TRINITY_GG_16230_c22_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0006032; GO:0008061
TRINITY_GG_17857_c1_g1_i1.p1,GO:0000272; GO:0004568; GO:0005576; GO:0006032; GO:0008061
TRINITY_GG_10323_c17_g1_i1.p1,GO:0000274; GO:0000276; GO:0005739; GO:0015078; GO:0015986; GO:1902600
TRINITY_GG_17481_c46_g2_i2.p3,GO:0000274; GO:0005739; GO:0006979; GO:0008340; GO:0015078; GO:0015986; GO:0032007; GO:0046034; GO:0051881; GO:0070373; GO:1902600
TRINITY_GG_5762_c5_g1_i1.p1,GO:0000274; GO:0005739; GO:0015986; GO:0042776; GO:0045261; GO:0046933; GO:1902600
TRINITY_GG_14785_c38_g1_i1.p1,GO:0000275; GO:0005739; GO:0005740; GO:0005743; GO:0005753; GO:0009060; GO:0015078; GO:0015986; GO:0016887; GO:0033615; GO:0042776; GO:0044877; GO:0045259; GO:0045261; GO:0046034; GO:0046933; GO:1902600
TRINITY_GG_24297_c6_g1_i1.p1,GO:0000275; GO:0005739; GO:0005756; GO:0015986; GO:0046933
TRINITY_GG_5648_c4_g1_i1.p1,GO:0000276; GO:0005739; GO:0005753; GO:0015078; GO:0015986; GO:1902600
TRINITY_GG_9409_c9_g1_i1.p1,GO:0000276; GO:0005739; GO:0005753; GO:0042776; GO:1902600
TRINITY_GG_20050_c23_g1_i1.p1,GO:0000276; GO:0005753; GO:0015078; GO:0015986
TRINITY_GG_7466_c23_g1_i6.p1,GO:0000278; GO:0000287; GO:0001700; GO:0004672; GO:0004713; GO:0004715; GO:0005524; GO:0005634; GO:0006468; GO:0010972; GO:0018108; GO:0045736; GO:0051225; GO:0051299; GO:0051301; GO:0051642
TRINITY_GG_22361_c33_g1_i1.p1,GO:0000278; GO:0000287; GO:0004550; GO:0005524; GO:0005525; GO:0005737; GO:0005874; GO:0005880; GO:0005886; GO:0006165; GO:0006183; GO:0006228; GO:0006241; GO:0006468; GO:0007017; GO:0007424; GO:0007427; GO:0008017; GO:0009117; GO:0016301; GO:0016334; GO:0018105; GO:0034332; GO:0035152; GO:0046777
TRINITY_GG_5915_c8_g1_i6.p1,GO:0000278; GO:0000288; GO:0000900; GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005635; GO:0005737; GO:0007268; GO:0007280; GO:0007281; GO:0007616; GO:0008258; GO:0008582; GO:0008595; GO:0010608; GO:0016441; GO:0016477; GO:0017148; GO:0031594; GO:0042059; GO:0045727; GO:0045786; GO:0045892; GO:0048149; GO:0048477; GO:0048813; GO:0050804; GO:0060213; GO:0061176; GO:0061177; GO:0071598; GO:0097482; GO:1900153; GO:1901835; GO:1905762; GO:1990124; GO:1990825
TRINITY_GG_9542_c1_g1_i1.p1,GO:0000278; GO:0000381; GO:0000388; GO:0000398; GO:0003676; GO:0003724; GO:0005524; GO:0005634; GO:0005681; GO:0007283; GO:0007419; GO:0016887; GO:0030532; GO:0071011; GO:0071013
TRINITY_GG_19199_c10_g1_i1.p3,GO:0000278; GO:0000387; GO:0000398; GO:0003723; GO:0005681; GO:0005682; GO:0005685; GO:0005686; GO:0005829; GO:0030532; GO:0046540; GO:0071011; GO:0071013
TRINITY_GG_24557_c5_g1_i6.p1,GO:0000278; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0007303; GO:0007562; GO:0007623; GO:0008062; GO:0008104; GO:0008270; GO:0009792; GO:0016607; GO:0030036; GO:0042752; GO:0045475; GO:0045804; GO:0045995; GO:0071011; GO:0071013; GO:2000767
TRINITY_GG_17277_c0_g1_i2.p1,GO:0000278; GO:0000400; GO:0000724; GO:0001701; GO:0001756; GO:0005524; GO:0005654; GO:0005657; GO:0005813; GO:0006281; GO:0006974; GO:0007098; GO:0010165; GO:0010332; GO:0022008; GO:0033063; GO:0035264; GO:0042148; GO:0043231; GO:0043524; GO:0050769; GO:0140664; GO:2000269
TRINITY_GG_10166_c5_g1_i3.p1,GO:0000278; GO:0000724; GO:0000993; GO:0003676; GO:0003678; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0006259; GO:0006260; GO:0006268; GO:0006281; GO:0006310; GO:0009378; GO:0016591; GO:0016887; GO:0032508; GO:0034244; GO:0042802; GO:0043138; GO:0051301; GO:0051304; GO:0071466; GO:0072757; GO:1901655; GO:1990414; GO:2000042
TRINITY_GG_25013_c17_g1_i1.p1,GO:0000278; GO:0000775; GO:0005634; GO:0005737; GO:0006470; GO:0019888; GO:0030289; GO:0045879
TRINITY_GG_14338_c2_g1_i2.p1,GO:0000278; GO:0000776; GO:0000915; GO:0000922; GO:0000940; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005635; GO:0005737; GO:0005813; GO:0005814; GO:0005819; GO:0005828; GO:0005829; GO:0005874; GO:0006468; GO:0007058; GO:0007098; GO:0007112; GO:0007140; GO:0007143; GO:0007147; GO:0007344; GO:0007406; GO:0007526; GO:0008104; GO:0030496; GO:0030726; GO:0030954; GO:0032465; GO:0035044; GO:0035046; GO:0035050; GO:0048600; GO:0051257; GO:0051315; GO:0106310; GO:1990023
TRINITY_GG_21800_c18_g1_i6.p1,GO:0000278; GO:0000776; GO:0001578; GO:0001726; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0005874; GO:0005882; GO:0008017; GO:0008270; GO:0015630; GO:0015631; GO:0030659; GO:0031116; GO:0031122; GO:0042802; GO:0051010
TRINITY_GG_12228_c13_g1_i4.p1,GO:0000278; GO:0000776; GO:0003777; GO:0005524; GO:0005737; GO:0005794; GO:0005868; GO:0005875; GO:0005881; GO:0005938; GO:0006886; GO:0007018; GO:0007051; GO:0007052; GO:0007097; GO:0007098; GO:0007279; GO:0007282; GO:0007294; GO:0007298; GO:0007312; GO:0007349; GO:0007405; GO:0008088; GO:0008090; GO:0008298; GO:0008569; GO:0016319; GO:0030071; GO:0030286; GO:0030723; GO:0031122; GO:0034063; GO:0034501; GO:0035011; GO:0035149; GO:0040001; GO:0040003; GO:0045169; GO:0045197; GO:0045198; GO:0045478; GO:0045505; GO:0046604; GO:0048134; GO:0048311; GO:0048477; GO:0048813; GO:0050658; GO:0051237; GO:0051293; GO:0051642; GO:0051683; GO:0051959; GO:0061803; GO:0072382; GO:0098958; GO:1904115; GO:1904801; GO:1990904
TRINITY_GG_13460_c20_g1_i7.p1,GO:0000278; GO:0000776; GO:0004721; GO:0004857; GO:0005730; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0006470; GO:0007098; GO:0007165; GO:0015629; GO:0019208; GO:0019901; GO:0030018; GO:0030155; GO:0031672; GO:0035507; GO:0035508; GO:0043086; GO:0043292; GO:0045944; GO:0046822; GO:0071466; GO:0071889; GO:0072357
TRINITY_GG_10103_c0_g1_i1.p1,GO:0000278; GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0001553; GO:0001779; GO:0001787; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006357; GO:0006366; GO:0006952; GO:0007259; GO:0007565; GO:0007595; GO:0019218; GO:0019221; GO:0019530; GO:0019915; GO:0030183; GO:0030218; GO:0030856; GO:0032355; GO:0032743; GO:0032819; GO:0032825; GO:0032870; GO:0033028; GO:0033033; GO:0033077; GO:0035259; GO:0040014; GO:0040018; GO:0042104; GO:0042127; GO:0042267; GO:0042448; GO:0042492; GO:0042802; GO:0042803; GO:0043029; GO:0043434; GO:0045579; GO:0045588; GO:0045647; GO:0045648; GO:0045931; GO:0045944; GO:0045954; GO:0046543; GO:0046544; GO:0046983; GO:0048541; GO:0050729; GO:0050798; GO:0060397; GO:0070669; GO:0070670; GO:0070672; GO:0071363; GO:0071364; GO:0090575; GO:0097531
TRINITY_GG_17166_c11_g1_i2.p1,GO:0000278; GO:0000785; GO:0004843; GO:0005634; GO:0005654; GO:0005737; GO:0006281; GO:0006325; GO:0006511; GO:0008270; GO:0016578; GO:0031647; GO:0036464; GO:0042393; GO:0090543
TRINITY_GG_17828_c18_g1_i3.p1,GO:0000278; GO:0000785; GO:0005524; GO:0005634; GO:0005652; GO:0005737; GO:0005819; GO:0006468; GO:0034093; GO:0035556; GO:0043687; GO:0072354; GO:0106310; GO:0120187; GO:2000720
TRINITY_GG_5866_c3_g1_i5.p1,GO:0000278; GO:0000786; GO:0005200; GO:0005634; GO:0005654; GO:0006338; GO:0006355; GO:0006357; GO:0008022; GO:0016363; GO:0016573; GO:0031965; GO:0035267; GO:0040008; GO:0042393; GO:0042981; GO:0043486; GO:0043967; GO:0043968; GO:0045893; GO:0051726; GO:0070577; GO:0140030; GO:1905168; GO:2000779
TRINITY_GG_13444_c6_g1_i2.p1,GO:0000278; GO:0000902; GO:0003779; GO:0004721; GO:0004725; GO:0005737; GO:0005856; GO:0006470; GO:0007097; GO:0007409; GO:0008064; GO:0008138; GO:0010591; GO:0016319; GO:0017018; GO:0030036; GO:0030833; GO:0030837; GO:0045177; GO:0048749; GO:0050770
TRINITY_GG_8382_c15_g1_i1.p1,GO:0000278; GO:0000922; GO:0000923; GO:0000930; GO:0000931; GO:0005200; GO:0005813; GO:0005829; GO:0005874; GO:0007020; GO:0015630; GO:0016020; GO:0031122; GO:0043015; GO:0051225; GO:0051321; GO:0055037; GO:0065003
TRINITY_GG_11062_c8_g1_i11.p1,GO:0000278; GO:0000922; GO:0000923; GO:0000930; GO:0000931; GO:0005813; GO:0005829; GO:0005874; GO:0007020; GO:0008017; GO:0008275; GO:0031122; GO:0043015; GO:0051225; GO:0051321
TRINITY_GG_6821_c1_g1_i2.p1,GO:0000278; GO:0000922; GO:0000923; GO:0000930; GO:0000931; GO:0005813; GO:0005829; GO:0005874; GO:0007020; GO:0008017; GO:0031122; GO:0043015; GO:0051225; GO:0051321
TRINITY_GG_20847_c5_g1_i1.p1,GO:0000278; GO:0000932; GO:0001666; GO:0003714; GO:0005634; GO:0005667; GO:0005912; GO:0006355; GO:0007010; GO:0030707; GO:0035331; GO:0045179; GO:0045572; GO:0046872; GO:0071539; GO:0140311; GO:2000637
TRINITY_GG_17825_c11_g1_i2.p1,GO:0000278; GO:0000972; GO:0003723; GO:0005634; GO:0005635; GO:0005643; GO:0005694; GO:0005737; GO:0006405; GO:0007141; GO:0007283; GO:0010506; GO:0010628; GO:0016006; GO:0030154; GO:0035329; GO:0035330; GO:0035332; GO:0036126; GO:0042127; GO:0043130; GO:0045886; GO:0048471; GO:0048638; GO:0051301; GO:0071944; GO:1900087; GO:2000045
TRINITY_GG_9855_c5_g1_i2.p1,GO:0000278; GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0005654; GO:0006355; GO:0007141; GO:0007283; GO:0010529; GO:0030154; GO:0045944; GO:1990511; GO:1990841
TRINITY_GG_21897_c12_g1_i1.p1,GO:0000278; GO:0001193; GO:0003676; GO:0005634; GO:0005665; GO:0005730; GO:0006283; GO:0006366; GO:0006367; GO:0006379; GO:0008270
TRINITY_GG_14390_c18_g1_i1.p1,GO:0000278; GO:0001745; GO:0003677; GO:0005658; GO:0006260; GO:0006261; GO:0006269; GO:0006270; GO:0046872; GO:0051539
TRINITY_GG_15076_c0_g2_i2.p1,GO:0000278; GO:0001750; GO:0001917; GO:0005813; GO:0005814; GO:0008022; GO:0008104; GO:0010457; GO:0019901; GO:0019904; GO:0030997; GO:0031616; GO:0032991; GO:0033365; GO:0036064; GO:0048471; GO:0050908; GO:0060271; GO:1904781; GO:1905515
TRINITY_GG_8597_c1_g2_i1.p1,GO:0000278; GO:0001932; GO:0003677; GO:0003682; GO:0003713; GO:0005634; GO:0005694; GO:0006338; GO:0006357; GO:0031063; GO:0031647; GO:0035066; GO:0045995; GO:0046872; GO:0051302; GO:0051726; GO:0070461; GO:0072686; GO:0090043; GO:0140672
TRINITY_GG_11977_c1_g1_i1.p1,GO:0000278; GO:0001933; GO:0004674; GO:0004706; GO:0004708; GO:0004713; GO:0005524; GO:0005634; GO:0018105; GO:0032435; GO:0032873; GO:0034644; GO:0038066; GO:0043161; GO:0050728; GO:0106310; GO:1904291
TRINITY_GG_13904_c17_g1_i1.p1,GO:0000278; GO:0003682; GO:0003690; GO:0005635; GO:0005642; GO:0005643; GO:0006405; GO:0006606; GO:0008139; GO:0008270; GO:0016020; GO:0017056; GO:0031267; GO:0031965; GO:0032991; GO:0034399; GO:0042405; GO:0042802; GO:0043495; GO:0044615; GO:0046832; GO:0051028; GO:0051292; GO:1990875
TRINITY_GG_19778_c4_g1_i1.p1,GO:0000278; GO:0003682; GO:0005634; GO:0005654; GO:0006325; GO:0007059; GO:0007076; GO:0046872; GO:0051301
TRINITY_GG_6689_c11_g1_i1.p1,GO:0000278; GO:0003779; GO:0005829; GO:0005886; GO:0007301; GO:0007303; GO:0007616; GO:0008045; GO:0008104; GO:0008302; GO:0008340; GO:0015629; GO:0030018; GO:0030708; GO:0030725; GO:0035182; GO:0035183; GO:0035204; GO:0035324; GO:0045179; GO:0045214; GO:0048149; GO:0051015; GO:0051495; GO:0051764; GO:0110069
TRINITY_GG_7558_c16_g1_i1.p1,GO:0000278; GO:0004596; GO:0005737; GO:0005829; GO:0006474; GO:0007064; GO:0008080; GO:0016573; GO:0031248; GO:0031415
TRINITY_GG_9527_c16_g1_i1.p1,GO:0000278; GO:0005546; GO:0005547; GO:0005737; GO:0005886; GO:0006897; GO:0015031; GO:0016197; GO:0019902; GO:0030670; GO:0031410; GO:0032009; GO:0035091; GO:0043621; GO:0045335; GO:0051020; GO:0090386; GO:0090387; GO:0090389; GO:0097194; GO:0097320
TRINITY_GG_11710_c5_g1_i1.p1,GO:0000278; GO:0005634; GO:0005654; GO:0005730; GO:0006397; GO:0006974; GO:0008380; GO:0016607; GO:0035194; GO:0046833; GO:0051301; GO:1902369
TRINITY_GG_10482_c19_g1_i2.p1,GO:0000278; GO:0005680; GO:0007113; GO:0031145; GO:0051301; GO:0070979; GO:2000736
TRINITY_GG_7495_c28_g1_i2.p1,GO:0000278; GO:0005737; GO:0005868; GO:0005874; GO:0007018; GO:0007286; GO:0008090; GO:0008340; GO:0030286; GO:0032991; GO:0042802; GO:0042803; GO:0045505; GO:0051959; GO:0097718; GO:1904115
TRINITY_GG_12360_c2_g1_i4.p1,GO:0000280; GO:0000791; GO:0001046; GO:0001216; GO:0001228; GO:0003677; GO:0003682; GO:0003700; GO:0005634; GO:0005700; GO:0005721; GO:0006325; GO:0006338; GO:0006357; GO:0007283; GO:0007476; GO:0007549; GO:0008134; GO:0008270; GO:0031208; GO:0031497; GO:0031507; GO:0032991; GO:0034728; GO:0035075; GO:0035186; GO:0042802; GO:0042803; GO:0043565; GO:0045892; GO:0045893; GO:0045944; GO:0046982; GO:0048477; GO:0051301; GO:1901409; GO:1990000
TRINITY_GG_21026_c46_g1_i1.p2,GO:0000280; GO:0003779; GO:0005861; GO:0005865; GO:0006936; GO:0007399; GO:0007507; GO:0007517; GO:0007527; GO:0030239; GO:0045214; GO:0046716; GO:0046872; GO:0048738; GO:0060047
TRINITY_GG_5731_c1_g1_i4.p1,GO:0000280; GO:0005220; GO:0005509; GO:0005783; GO:0005789; GO:0005790; GO:0006816; GO:0006874; GO:0006979; GO:0007591; GO:0007601; GO:0007608; GO:0007629; GO:0009267; GO:0010888; GO:0016021; GO:0016319; GO:0016529; GO:0030322; GO:0030536; GO:0030659; GO:0030667; GO:0035071; GO:0035091; GO:0042594; GO:0044295; GO:0046000; GO:0050909; GO:0051209; GO:0051482; GO:0055088; GO:0055089; GO:0060259; GO:0070588; GO:0070679; GO:0071361
TRINITY_GG_16389_c3_g1_i3.p1,GO:0000281; GO:0000724; GO:0005764; GO:0005769; GO:0005770; GO:0005813; GO:0007040; GO:0019901; GO:0030496; GO:0032266; GO:0032465; GO:0046872; GO:1905037
TRINITY_GG_14001_c14_g1_i1.p1,GO:0000281; GO:0000902; GO:0000915; GO:0001736; GO:0001737; GO:0001745; GO:0003779; GO:0005654; GO:0005737; GO:0005829; GO:0007015; GO:0007298; GO:0007409; GO:0008585; GO:0010591; GO:0010669; GO:0015629; GO:0016319; GO:0016363; GO:0030032; GO:0030041; GO:0030042; GO:0030043; GO:0033206; GO:0036011; GO:0042052; GO:0042067; GO:0048749; GO:0050714; GO:0051014; GO:0051015; GO:0051299
TRINITY_GG_17967_c0_g1_i1.p1,GO:0000281; GO:0000902; GO:0005085; GO:0005096; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005911; GO:0005923; GO:0005938; GO:0007399; GO:0015031; GO:0016604; GO:0030154; GO:0030496; GO:0031267; GO:0032147; GO:0032154; GO:0032467; GO:0035556; GO:0042307; GO:0042803; GO:0043065; GO:0043123; GO:0043547; GO:0045666; GO:0045859; GO:0051056; GO:0051260; GO:0051988; GO:0070301; GO:0070830; GO:0071277; GO:0071479; GO:0072686; GO:0090630; GO:0097149; GO:2000431
TRINITY_GG_23185_c13_g1_i5.p1,GO:0000281; GO:0000915; GO:0001669; GO:0005096; GO:0005547; GO:0005634; GO:0005654; GO:0005819; GO:0007266; GO:0007283; GO:0007405; GO:0008017; GO:0008272; GO:0019901; GO:0030496; GO:0031234; GO:0032154; GO:0032467; GO:0043014; GO:0043015; GO:0045995; GO:0046872; GO:0048487; GO:0051233; GO:0051256; GO:0051988; GO:0072686; GO:0090543; GO:0097149
