transcript,Gene Ontology IDs
TRINITY_GG_15862_c0_g1_i1.p1,GO:0004930; GO:0005886; GO:0008527; GO:0016021; GO:0030424; GO:0030425; GO:0043025; GO:0050909; GO:0050912
TRINITY_GG_7187_c8_g2_i3.p1,GO:0005034; GO:0005328; GO:0005886; GO:0005887; GO:0006836; GO:0009414; GO:0016021; GO:0016323; GO:0019226; GO:0035725; GO:0042065; GO:0042066; GO:0047484; GO:0050891
TRINITY_GG_9613_c13_g1_i1.p1,GO:0005046; GO:0005783; GO:0005789; GO:0005801; GO:0006621; GO:0006888; GO:0015031; GO:0016021; GO:0046923
TRINITY_GG_9082_c10_g1_i1.p1,GO:0005068; GO:0005104; GO:0005737; GO:0005886; GO:0007165; GO:0007169; GO:0008543; GO:0042802
TRINITY_GG_22388_c0_g1_i10.p2,GO:0005085; GO:0005096; GO:0005634; GO:0005737; GO:0006914; GO:0032045
TRINITY_GG_7103_c36_g1_i4.p1,GO:0005085; GO:0005774; GO:0005829; GO:0006914; GO:0010008; GO:0016020; GO:0019208; GO:0019902; GO:0030424; GO:0035091; GO:0042802; GO:0043087; GO:0048471
TRINITY_GG_5874_c6_g1_i4.p1,GO:0005085; GO:0005829; GO:0005886; GO:0006915; GO:0007269; GO:0008021; GO:0016021; GO:0016192; GO:0032483; GO:0042981; GO:0043025; GO:0043195; GO:0043410; GO:0048789; GO:0051726; GO:0098527; GO:1902041
TRINITY_GG_11837_c26_g1_i1.p1,GO:0005094; GO:0005096; GO:0005829; GO:0007266; GO:0016020; GO:0031267; GO:0035023; GO:2000249
TRINITY_GG_9448_c27_g1_i1.p1,GO:0005096; GO:0005509; GO:0090630
TRINITY_GG_5137_c24_g1_i4.p1,GO:0005096; GO:0005737; GO:0005886; GO:0030276; GO:0045648; GO:0046872; GO:2000369
TRINITY_GG_6626_c10_g1_i7.p1,GO:0005102; GO:0005227; GO:0005229; GO:0005247; GO:0005254; GO:0005654; GO:0005737; GO:0005886; GO:0005887; GO:0006812; GO:0006821; GO:0007200; GO:0009897; GO:0015111; GO:0015705; GO:0016324; GO:0034605; GO:0034707; GO:0035774; GO:0042391; GO:0042802; GO:0042803; GO:0045121; GO:0046872; GO:0050965; GO:0051649; GO:0055085; GO:0060438; GO:0070254; GO:0072657; GO:0106091; GO:1901653; GO:1902476
TRINITY_GG_7488_c4_g1_i1.p1,GO:0005112; GO:0005509; GO:0005886; GO:0007283; GO:0016021; GO:0045938; GO:0048477; GO:0070328
TRINITY_GG_8746_c16_g1_i1.p2,GO:0005122; GO:0005615; GO:0007278; GO:0007281; GO:0007362; GO:0008293; GO:0008358; GO:0009880; GO:0030546; GO:0035073; GO:0040018; GO:0110074
TRINITY_GG_14335_c12_g1_i2.p1,GO:0005154; GO:0005158; GO:0005737; GO:0005769; GO:0005868; GO:0005886; GO:0015031; GO:0016020; GO:0031201; GO:0031901; GO:0032266; GO:0032456; GO:0032991; GO:0035091; GO:1903595; GO:1990459; GO:1990460; GO:2000786
TRINITY_GG_7105_c11_g1_i1.p1,GO:0005178; GO:0005886; GO:0005887; GO:0007155; GO:0007338; GO:0007342; GO:0007420; GO:0008285; GO:0008347; GO:0009414; GO:0009897; GO:0009986; GO:0014003; GO:0014905; GO:0016020; GO:0016324; GO:0030913; GO:0031623; GO:0032991; GO:0035036; GO:0070062; GO:0071404; GO:0090331; GO:1905521
TRINITY_GG_14785_c27_g2_i1.p3,GO:0005178; GO:0005887; GO:0016477
TRINITY_GG_10505_c5_g1_i1.p1,GO:0005201; GO:0005518; GO:0005576; GO:0005588; GO:0005615; GO:0005788; GO:0007160; GO:0008201; GO:0030020; GO:0030198; GO:0030199; GO:0031012; GO:0043394; GO:0043588; GO:0062023
TRINITY_GG_13095_c55_g1_i1.p1,GO:0005244; GO:0005248; GO:0005764; GO:0005765; GO:0005768; GO:0010008; GO:0010508; GO:0015280; GO:0016021; GO:0019905; GO:0031901; GO:0034220; GO:0034765; GO:0036019; GO:0042802; GO:0042803; GO:0055038; GO:0072345; GO:0075509; GO:0080025; GO:0097682
TRINITY_GG_5137_c20_g1_i1.p1,GO:0005244; GO:0005254; GO:0005737; GO:0005886; GO:0008022; GO:0031749; GO:0031750; GO:0031751; GO:0034707; GO:0034765; GO:0042802
TRINITY_GG_8036_c0_g1_i1.p1,GO:0005244; GO:0005267; GO:0005509; GO:0005737; GO:0005886; GO:0008076; GO:0015459; GO:0030425; GO:0031234; GO:0044325; GO:1901379
TRINITY_GG_18314_c25_g1_i5.p1,GO:0005246; GO:0005789; GO:0016020; GO:0016021; GO:0032237; GO:0032541; GO:0035584; GO:0070886; GO:0140268
TRINITY_GG_9814_c8_g1_i1.p1,GO:0005261; GO:0005886; GO:0007399; GO:0007498; GO:0015267; GO:0016021; GO:0030154; GO:0055085; GO:0098609
TRINITY_GG_15290_c20_g1_i7.p1,GO:0005262; GO:0005887; GO:0006814; GO:0006816; GO:0006874; GO:0008273; GO:0015293; GO:0016021; GO:0048749; GO:0070588
TRINITY_GG_14335_c13_g2_i1.p1,GO:0005313; GO:0005509; GO:0005739; GO:0005743; GO:0015183; GO:0015810; GO:0015813; GO:0016021; GO:0022857; GO:0042060; GO:0042802; GO:0043490
TRINITY_GG_8538_c8_g1_i2.p1,GO:0005385; GO:0005794; GO:0006829; GO:0016021
TRINITY_GG_17787_c12_g1_i1.p1,GO:0005504; GO:0005634; GO:0005829; GO:0015908; GO:0016918; GO:0019841; GO:0042572
TRINITY_GG_13111_c8_g1_i1.p1,GO:0005506; GO:0005737; GO:0008336; GO:0045329
TRINITY_GG_5332_c9_g1_i3.p1,GO:0005506; GO:0005739; GO:0016226; GO:0051536
TRINITY_GG_5137_c18_g1_i2.p3,GO:0005506; GO:0005739; GO:0016226; GO:0051537; GO:0051539; GO:0106035
TRINITY_GG_15288_c10_g1_i3.p1,GO:0005506; GO:0005789; GO:0020037; GO:0070330
TRINITY_GG_2533_c25_g1_i1.p1,GO:0005509; GO:0005539; GO:0005604; GO:0005614; GO:0005615; GO:0008201; GO:0010595; GO:0010811; GO:0030198; GO:0031012; GO:0035470; GO:0045743; GO:0045766; GO:0045931; GO:0050840; GO:0071944; GO:1900748; GO:2000573; GO:2001028
TRINITY_GG_7607_c15_g1_i12.p1,GO:0005509; GO:0005544; GO:0005829; GO:0005886; GO:0005938; GO:0006906; GO:0010828; GO:0030659; GO:0031340; GO:0032587; GO:0032869; GO:0034451; GO:0038028; GO:0046326; GO:0065002; GO:0072659; GO:0090314
TRINITY_GG_15288_c9_g1_i18.p1,GO:0005509; GO:0005634; GO:0006897; GO:0016197; GO:0030132
TRINITY_GG_7102_c15_g1_i2.p1,GO:0005509; GO:0005789; GO:0005794; GO:0012507; GO:0015031; GO:0016192; GO:0033116
TRINITY_GG_23238_c63_g1_i1.p1,GO:0005509; GO:0016459
TRINITY_GG_12630_c3_g1_i1.p1,GO:0005509; GO:0019722
TRINITY_GG_17941_c17_g1_i3.p1,GO:0005516; GO:0005886; GO:0006811; GO:0006813; GO:0009881; GO:0016021; GO:0016057; GO:0016286; GO:0043005; GO:0043025; GO:0071805
TRINITY_GG_8330_c1_g1_i1.p1,GO:0005518; GO:0005615; GO:0005737; GO:0008285; GO:0030336
TRINITY_GG_10018_c2_g1_i1.p1,GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043022; GO:0043023; GO:0046872
TRINITY_GG_14115_c3_g1_i1.p1,GO:0005524; GO:0005634; GO:0005849; GO:0006378; GO:0006388; GO:0006396; GO:0051731
TRINITY_GG_8536_c12_g1_i1.p1,GO:0005524; GO:0005737; GO:0005829; GO:0006468; GO:0008887
TRINITY_GG_9082_c9_g1_i3.p1,GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0008017; GO:0051179
TRINITY_GG_8029_c4_g1_i1.p1,GO:0005524; GO:0005739; GO:0005743; GO:0062157; GO:0071805; GO:0140359
TRINITY_GG_14106_c16_g1_i1.p1,GO:0005524; GO:0005739; GO:0005759; GO:0006508; GO:0008270; GO:0009368; GO:0009841; GO:0016504; GO:0016887; GO:0042645; GO:0046034; GO:0046983; GO:0051082; GO:0051603; GO:0140662
TRINITY_GG_15706_c5_g1_i1.p2,GO:0005524; GO:0005739; GO:0008817; GO:0009235; GO:0016765; GO:0031419
TRINITY_GG_12515_c13_g1_i1.p1,GO:0005524; GO:0005832; GO:0005874; GO:0006457; GO:0016887; GO:0032212; GO:0050821; GO:0051082; GO:0061077; GO:0071987; GO:0140662; GO:1904851
TRINITY_GG_12738_c27_g1_i1.p1,GO:0005524; GO:0006281; GO:0006310; GO:0006338; GO:0006355; GO:0031011
TRINITY_GG_18391_c18_g1_i1.p1,GO:0005525; GO:0005737; GO:0005785; GO:0005881; GO:0016020; GO:0016021; GO:0031625; GO:0045047
TRINITY_GG_7103_c38_g1_i1.p1,GO:0005525; GO:0033017; GO:0033018
TRINITY_GG_411_c5_g1_i1.p1,GO:0005539; GO:0005615; GO:0005783; GO:0005795; GO:0008045; GO:0008449; GO:0009986; GO:0016201; GO:0030202; GO:0042059; GO:0045879; GO:0045880; GO:0046872; GO:0048100; GO:0048190; GO:0090090
TRINITY_GG_8197_c23_g1_i1.p1,GO:0005543; GO:0005640; GO:0005794; GO:0005829; GO:0005886; GO:0010008; GO:0010507; GO:0032691; GO:1900226; GO:1902387; GO:1902388; GO:1902389
TRINITY_GG_13937_c8_g1_i1.p1,GO:0005543; GO:0005768; GO:0005770; GO:0005829; GO:0006699; GO:0008203; GO:0015248; GO:0015485; GO:0016020; GO:0016192; GO:0032934; GO:0043231; GO:0044232; GO:0070062
TRINITY_GG_7698_c7_g1_i4.p1,GO:0005548; GO:0005783; GO:0005794; GO:0008039; GO:0008289; GO:0008525; GO:0012505; GO:0016323; GO:0035149; GO:0042157; GO:0048813
TRINITY_GG_15583_c11_g1_i2.p1,GO:0005576
TRINITY_GG_9081_c0_g1_i1.p1,GO:0005576; GO:0005886; GO:0007156; GO:0007158; GO:0007399; GO:0007409; GO:0007411; GO:0007413; GO:0007420; GO:0030424; GO:0031175; GO:0031225; GO:0045665; GO:0048167; GO:0070593; GO:0098632
TRINITY_GG_5788_c0_g1_i1.p1,GO:0005576; GO:0006006; GO:0008364; GO:0016491; GO:0046693; GO:0050660; GO:0140762
TRINITY_GG_8526_c0_g1_i1.p1,GO:0005576; GO:0008083; GO:0010033; GO:0030154
TRINITY_GG_23238_c59_g1_i1.p1,GO:0005576; GO:0030246; GO:0046872; GO:0098609
TRINITY_GG_18808_c8_g1_i2.p1,GO:0005615; GO:0007035; GO:0008021; GO:0030672; GO:0031267; GO:0043291; GO:0070161; GO:0098992
TRINITY_GG_7103_c32_g1_i9.p1,GO:0005634
TRINITY_GG_15288_c6_g1_i1.p1,GO:0005634; GO:0005641; GO:0005654; GO:0005829; GO:0007507; GO:0015631; GO:0019005; GO:0019904; GO:0030877; GO:0031625; GO:0042803; GO:0044548; GO:1990830
TRINITY_GG_9613_c27_g1_i1.p1,GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0005737; GO:0005794; GO:0006357; GO:0006915; GO:0006974; GO:0007155; GO:0007346; GO:0019901; GO:0032929; GO:0040016; GO:0042254; GO:0042985; GO:0043066; GO:0043522; GO:0045893; GO:0045944; GO:0048156; GO:2000378; GO:2001234
TRINITY_GG_10015_c31_g1_i3.p1,GO:0005634; GO:0005654; GO:0005694; GO:0005925; GO:0006281; GO:0007049; GO:0008022; GO:0016604; GO:0070975
TRINITY_GG_10202_c3_g1_i4.p1,GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0007165; GO:0010633; GO:0016055; GO:0030027; GO:0036464; GO:0038023; GO:0045184; GO:0050680; GO:0090090
TRINITY_GG_5643_c14_g1_i10.p3,GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0007613; GO:0008140; GO:0014069; GO:0016604; GO:0030425; GO:0032793; GO:0043025; GO:0043153; GO:0045944; GO:0048511; GO:0051289; GO:0097009; GO:0098978; GO:0099527; GO:1900006; GO:1900273; GO:1902631
TRINITY_GG_13322_c0_g1_i2.p1,GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0010614; GO:0010666; GO:0014878; GO:0014889; GO:0014894; GO:0016567; GO:0019005; GO:0030018; GO:0071549
TRINITY_GG_7103_c39_g1_i5.p1,GO:0005634; GO:0005654; GO:0006355; GO:0009615; GO:0031065; GO:0045111; GO:0052472
TRINITY_GG_9449_c26_g1_i2.p2,GO:0005634; GO:0005654; GO:0008270; GO:0016604; GO:0016788
TRINITY_GG_7099_c5_g1_i2.p1,GO:0005634; GO:0005654; GO:0016567; GO:0036126; GO:0046872; GO:0061630
TRINITY_GG_13325_c34_g1_i1.p1,GO:0005634; GO:0005737
TRINITY_GG_15704_c0_g1_i1.p1,GO:0005634; GO:0005737
TRINITY_GG_7185_c35_g1_i4.p1,GO:0005634; GO:0005737; GO:0005739; GO:0030182; GO:0042802; GO:0045893; GO:0061629; GO:1903507
TRINITY_GG_11815_c6_g1_i5.p1,GO:0005634; GO:0005737; GO:0005813; GO:0005814; GO:0005819; GO:0008017; GO:0034453; GO:0042995; GO:0071539; GO:1905515
TRINITY_GG_18850_c4_g1_i1.p1,GO:0005634; GO:0005737; GO:0005938; GO:0007280; GO:0007281; GO:0007314; GO:0007315; GO:0007472; GO:0008104; GO:0019005; GO:0031466; GO:0035017; GO:0035556; GO:0043161; GO:0045495; GO:0045732; GO:0046843; GO:0048471; GO:0070449
TRINITY_GG_6279_c3_g1_i1.p1,GO:0005634; GO:0005737; GO:0006400; GO:0016432
TRINITY_GG_5790_c15_g1_i1.p1,GO:0005634; GO:0005737; GO:0006606; GO:0006607; GO:0006610; GO:0008139; GO:0031267; GO:0042307; GO:0061608; GO:0071230
TRINITY_GG_14870_c3_g1_i1.p1,GO:0005634; GO:0005737; GO:0007095; GO:0016567; GO:0030674; GO:0043161
TRINITY_GG_9281_c3_g1_i1.p1,GO:0005634; GO:0005739; GO:0005783; GO:0005886; GO:0007155; GO:0016021; GO:0040008
TRINITY_GG_7227_c2_g1_i1.p1,GO:0005634; GO:0005769; GO:0016604; GO:0099518; GO:1901799
TRINITY_GG_14861_c11_g1_i1.p1,GO:0005634; GO:0005829; GO:0006457; GO:0008022; GO:0030544; GO:0032991; GO:0043209; GO:0051087; GO:0051879; GO:0098761; GO:0101031; GO:0120293
TRINITY_GG_15293_c19_g1_i1.p1,GO:0005634; GO:0006338; GO:0016577; GO:0032452; GO:0032454; GO:0033169; GO:0045892; GO:0046872; GO:0051864; GO:0070544; GO:0140684
TRINITY_GG_18513_c8_g1_i2.p2,GO:0005634; GO:0006355; GO:0008270; GO:0043565
TRINITY_GG_19175_c9_g1_i1.p1,GO:0005634; GO:0006357; GO:0016538; GO:0016592; GO:0045944
TRINITY_GG_11837_c30_g1_i3.p1,GO:0005634; GO:0006357; GO:0046872
TRINITY_GG_12738_c34_g1_i3.p1,GO:0005634; GO:0006357; GO:0048511
TRINITY_GG_13233_c0_g1_i1.p1,GO:0005634; GO:0007049; GO:0030261; GO:0051301
TRINITY_GG_14859_c22_g1_i1.p1,GO:0005634; GO:0007049; GO:0051726
TRINITY_GG_17309_c5_g1_i5.p1,GO:0005634; GO:0007095; GO:0010997; GO:0032147; GO:0033314
TRINITY_GG_23238_c39_g1_i1.p2,GO:0005634; GO:0035861; GO:1903775
TRINITY_GG_11622_c0_g1_i1.p1,GO:0005635; GO:0005642; GO:0005737; GO:0006606; GO:0031267; GO:0042802; GO:0043231
TRINITY_GG_16878_c16_g1_i7.p1,GO:0005635; GO:0005643; GO:0006913; GO:0008139; GO:0015031; GO:0017056; GO:0051028
TRINITY_GG_21678_c11_g1_i2.p1,GO:0005635; GO:0005815; GO:0007049; GO:0015031; GO:0030496; GO:0031410; GO:0051301
TRINITY_GG_15290_c23_g3_i1.p1,GO:0005643; GO:0005737; GO:0006606; GO:0006999; GO:0016021; GO:0031965; GO:0044611; GO:0044615; GO:0051028; GO:0070762
TRINITY_GG_18089_c26_g1_i2.p1,GO:0005654; GO:0005680; GO:0005829; GO:0007091; GO:0007346; GO:0007399; GO:0010629; GO:0030154; GO:0031145; GO:0031625; GO:0031915; GO:0045773; GO:0050775; GO:0051301; GO:0051445; GO:0070979; GO:0090129
TRINITY_GG_14360_c4_g1_i1.p2,GO:0005654; GO:0005683; GO:0006398; GO:0008380; GO:0015030; GO:0016604; GO:0071208; GO:0071209; GO:0071254; GO:1900087
TRINITY_GG_15615_c6_g1_i1.p1,GO:0005654; GO:0005737; GO:0006271; GO:0006297; GO:0043625; GO:1904161
TRINITY_GG_18391_c22_g2_i5.p1,GO:0005654; GO:0005739; GO:0005829; GO:0006915; GO:0008270; GO:0035456
TRINITY_GG_10014_c8_g1_i1.p1,GO:0005654; GO:0005769; GO:0005794; GO:0005802; GO:0005829; GO:0006886; GO:0006893; GO:0008104; GO:0030163; GO:0031267; GO:0031901; GO:0032991; GO:0034394; GO:0035091; GO:0042147; GO:0043001; GO:0043130; GO:0043231; GO:0045732; GO:1901998; GO:1903441
TRINITY_GG_16831_c7_g1_i2.p1,GO:0005730; GO:0005737; GO:0006364; GO:0007517; GO:0015030; GO:0030018; GO:0051015; GO:0055120; GO:0070511; GO:0070828; GO:0071013
TRINITY_GG_8490_c15_g1_i1.p2,GO:0005730; GO:0046872
TRINITY_GG_5645_c2_g1_i4.p1,GO:0005737
TRINITY_GG_12084_c10_g1_i2.p2,GO:0005737
TRINITY_GG_7343_c67_g1_i3.p1,GO:0005737; GO:0005765; GO:0016020; GO:0030334; GO:0031667; GO:0031929; GO:0032868; GO:0042127; GO:0043200; GO:0150032
TRINITY_GG_19128_c29_g1_i1.p1,GO:0005737; GO:0005765; GO:0030742; GO:0032418; GO:0036064; GO:0048471; GO:0060271
TRINITY_GG_8278_c3_g1_i1.p1,GO:0005737; GO:0005768; GO:0005794; GO:0005886; GO:0008286; GO:0010008; GO:0030674; GO:0030971; GO:0032869; GO:0035556; GO:0043231; GO:0046627; GO:0051219; GO:1904145
TRINITY_GG_7034_c5_g1_i1.p1,GO:0005737; GO:0005813; GO:0005814; GO:0007099; GO:0098536
TRINITY_GG_8536_c12_g1_i1.p2,GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0005930; GO:0035721; GO:0035735; GO:0035869; GO:0036064; GO:0045504; GO:1902017
TRINITY_GG_16234_c5_g1_i4.p1,GO:0005737; GO:0005813; GO:0005915; GO:0008016; GO:0045218; GO:0055007; GO:0070097; GO:0090136
TRINITY_GG_5505_c9_g1_i2.p1,GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
TRINITY_GG_17792_c9_g1_i1.p1,GO:0005737; GO:0005815; GO:0005929; GO:0034464; GO:0060170
TRINITY_GG_18314_c26_g1_i12.p1,GO:0005737; GO:0005829; GO:0007015; GO:0007399; GO:0012505; GO:0016020; GO:0030027; GO:0030154; GO:0030175; GO:0030335; GO:0030424; GO:0030425; GO:0030426; GO:0043025; GO:0043204; GO:0045773; GO:0050770; GO:0050771; GO:0070161; GO:0090316; GO:2000114
TRINITY_GG_17309_c6_g1_i31.p1,GO:0005737; GO:0005829; GO:0007528; GO:0007614; GO:0008104; GO:0008355; GO:0016020; GO:0016021; GO:0016319; GO:0019901; GO:0042462; GO:0042675; GO:0043025; GO:0043204; GO:0051018
TRINITY_GG_9613_c23_g1_i1.p1,GO:0005737; GO:0005829; GO:0008465; GO:0016618; GO:0030267; GO:0031406; GO:0042803; GO:0043648; GO:0046487; GO:0050661; GO:0051287; GO:0070402; GO:1902494
TRINITY_GG_14284_c15_g2_i3.p1,GO:0005737; GO:0005829; GO:0016567
TRINITY_GG_10487_c7_g1_i1.p1,GO:0005737; GO:0005840
TRINITY_GG_8035_c3_g1_i1.p1,GO:0005737; GO:0005854; GO:0006612; GO:0051082
TRINITY_GG_2870_c38_g1_i5.p1,GO:0005737; GO:0005856; GO:0007283; GO:0007288; GO:0030317; GO:0031514; GO:0048870
TRINITY_GG_14520_c4_g1_i1.p1,GO:0005737; GO:0005856; GO:0007517; GO:0016012; GO:0016021; GO:0042383
TRINITY_GG_2870_c15_g1_i1.p1,GO:0005737; GO:0005856; GO:0030317; GO:0031514; GO:0046693; GO:0048870
TRINITY_GG_7099_c6_g1_i2.p1,GO:0005737; GO:0005856; GO:0046872; GO:0051015; GO:0051693
TRINITY_GG_5137_c23_g1_i2.p2,GO:0005737; GO:0006753; GO:0008768; GO:0019693; GO:0042802; GO:0046872; GO:0047631
TRINITY_GG_5925_c3_g1_i1.p1,GO:0005737; GO:0006915; GO:0010212; GO:0016055; GO:0016491; GO:0050829; GO:2000377
TRINITY_GG_2535_c6_g1_i4.p1,GO:0005737; GO:0007165; GO:0008526; GO:0035091
TRINITY_GG_17787_c10_g1_i1.p1,GO:0005737; GO:0008289
TRINITY_GG_16878_c18_g1_i5.p2,GO:0005737; GO:0009611
TRINITY_GG_12745_c12_g1_i2.p1,GO:0005737; GO:0016020
TRINITY_GG_16878_c15_g1_i1.p1,GO:0005737; GO:0016324; GO:0035332
TRINITY_GG_11037_c39_g1_i4.p1,GO:0005737; GO:0017196; GO:0031416
TRINITY_GG_7103_c22_g1_i1.p1,GO:0005737; GO:0046983
TRINITY_GG_12515_c14_g1_i2.p3,GO:0005739
TRINITY_GG_6657_c6_g1_i1.p1,GO:0005739; GO:0005741; GO:0006119; GO:0007005
TRINITY_GG_13284_c1_g1_i2.p1,GO:0005739; GO:0005743; GO:0008203; GO:0015039
TRINITY_GG_19175_c13_g1_i3.p1,GO:0005739; GO:0005743; GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0022857; GO:0035435; GO:0071422; GO:0071423
TRINITY_GG_9379_c10_g1_i12.p2,GO:0005739; GO:0005783; GO:0008654; GO:0016021
TRINITY_GG_8182_c34_g1_i1.p1,GO:0005739; GO:0005794; GO:0006744; GO:0008681; GO:0016491; GO:0016709; GO:0031314; GO:0042995; GO:0071949; GO:0106364
TRINITY_GG_7228_c0_g1_i1.p1,GO:0005739; GO:0008700; GO:0106009
TRINITY_GG_23185_c6_g1_i1.p1,GO:0005739; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553
TRINITY_GG_12334_c1_g2_i1.p1,GO:0005741; GO:0005789; GO:0006839; GO:0006879; GO:0007568; GO:0010506; GO:0016021; GO:0046872; GO:0051537
TRINITY_GG_12335_c10_g1_i1.p1,GO:0005743; GO:0005747; GO:0006120; GO:0008137; GO:0032981; GO:0046872; GO:0048038; GO:0051539
TRINITY_GG_10015_c24_g2_i1.p1,GO:0005747; GO:0006979; GO:0032981
TRINITY_GG_18806_c7_g2_i1.p2,GO:0005750; GO:0005751; GO:0006122; GO:0008121; GO:0016491; GO:0034551; GO:0046872; GO:0051537
TRINITY_GG_7343_c78_g3_i6.p1,GO:0005759; GO:0007005; GO:0016491
TRINITY_GG_18391_c26_g1_i3.p1,GO:0005765; GO:0006914; GO:0032008
TRINITY_GG_7488_c5_g1_i1.p1,GO:0005768; GO:0005769; GO:0007032; GO:0007409; GO:0015031; GO:0030041; GO:0048666; GO:0051125; GO:0060047; GO:0071203; GO:0140285
TRINITY_GG_12335_c11_g1_i3.p1,GO:0005768; GO:0016020; GO:0032154; GO:0046872; GO:0061578; GO:0070122; GO:0070536; GO:0140492
TRINITY_GG_7077_c17_g1_i1.p1,GO:0005769; GO:0005794; GO:0006886; GO:0008089; GO:0016183; GO:0016192; GO:0030123; GO:0030665; GO:0035654; GO:0036465; GO:0046907; GO:0048490; GO:0097708; GO:0098793; GO:1904115
TRINITY_GG_5137_c18_g1_i2.p1,GO:0005769; GO:0016020
TRINITY_GG_13286_c33_g1_i1.p1,GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0006886; GO:0006888; GO:0007030; GO:0016021; GO:0030134
TRINITY_GG_13355_c10_g1_i1.p1,GO:0005783; GO:0005789; GO:0005886; GO:0007612; GO:0007613; GO:0016021; GO:0030314; GO:0035640; GO:0040011; GO:0048167; GO:0048168; GO:0050885; GO:0060314
TRINITY_GG_8437_c23_g1_i1.p1,GO:0005783; GO:0005789; GO:0005975; GO:0016020; GO:0016021; GO:0030246
TRINITY_GG_14861_c17_g1_i3.p1,GO:0005783; GO:0005789; GO:0006094; GO:0016020; GO:0016021; GO:0016787; GO:0042593; GO:0050796; GO:0051156
TRINITY_GG_14284_c14_g1_i1.p1,GO:0005783; GO:0005789; GO:0007527; GO:0008117; GO:0016021; GO:0019752; GO:0030149; GO:0030170
TRINITY_GG_6652_c5_g1_i1.p1,GO:0005783; GO:0008194; GO:0016021
TRINITY_GG_16876_c4_g1_i1.p1,GO:0005787; GO:0006465; GO:0016021; GO:0045047
TRINITY_GG_10506_c3_g1_i1.p1,GO:0005789; GO:0005886; GO:0016021; GO:0051480; GO:1990034
TRINITY_GG_13095_c61_g1_i4.p1,GO:0005789; GO:0006487; GO:0006488; GO:0006490; GO:0016021; GO:0042281
TRINITY_GG_10015_c25_g1_i2.p1,GO:0005789; GO:0006986; GO:0016021; GO:0030433; GO:0031625
TRINITY_GG_6114_c0_g1_i1.p1,GO:0005789; GO:0009953; GO:0016021
TRINITY_GG_8197_c32_g1_i1.p1,GO:0005789; GO:0016021; GO:0016491; GO:0042761; GO:0102758
TRINITY_GG_6654_c3_g1_i1.p1,GO:0005791; GO:0005794; GO:0005886; GO:0006465; GO:0007204; GO:0016020; GO:0030660; GO:0032092; GO:0033116; GO:0033619; GO:0035307; GO:0042500; GO:0042803; GO:0043231; GO:0050852; GO:0070886; GO:0071458; GO:0071556
TRINITY_GG_13355_c11_g1_i1.p1,GO:0005793; GO:0005801; GO:0006506; GO:0006888; GO:0016021; GO:0030145; GO:0033116; GO:0034235; GO:0062050; GO:0070971
TRINITY_GG_17789_c1_g1_i3.p1,GO:0005794; GO:0005829; GO:0016020; GO:0035621; GO:0035627; GO:0042802; GO:0070273; GO:0120009; GO:1902387; GO:1902388
TRINITY_GG_14335_c10_g1_i1.p1,GO:0005794; GO:0006886; GO:0016192; GO:0030131; GO:0030136; GO:0030665; GO:0031410; GO:0035615
TRINITY_GG_9613_c25_g1_i2.p1,GO:0005802; GO:1902004
TRINITY_GG_8317_c8_g1_i6.p1,GO:0005811; GO:0005829; GO:0006642; GO:0006869; GO:0010883; GO:0010890; GO:0010898; GO:0019915; GO:0032994; GO:0034389; GO:1990044
TRINITY_GG_11837_c28_g1_i2.p1,GO:0005829; GO:0006417; GO:0006513; GO:0016567; GO:0043022; GO:0046872; GO:0061630; GO:0072344; GO:1990116
TRINITY_GG_12622_c35_g1_i1.p1,GO:0005829; GO:0006897; GO:0008104; GO:0015031; GO:0016020; GO:0016607; GO:0030136; GO:0030139; GO:0042147; GO:0043231; GO:0048471
TRINITY_GG_12086_c12_g1_i2.p1,GO:0005829; GO:0007010; GO:0022604; GO:0030866; GO:0060047
TRINITY_GG_17792_c9_g1_i1.p2,GO:0005838; GO:0022624; GO:0030234; GO:0042176
TRINITY_GG_12622_c30_g1_i1.p1,GO:0005861; GO:0006937
TRINITY_GG_2870_c37_g1_i3.p1,GO:0005879; GO:0005929; GO:0018095; GO:0030992; GO:0042073; GO:0120170
TRINITY_GG_8746_c15_g1_i1.p2,GO:0005886
TRINITY_GG_7700_c4_g1_i1.p1,GO:0005886; GO:0005887; GO:0007158; GO:0007268; GO:0009986; GO:0030424; GO:0030425; GO:0038023; GO:0042043; GO:0045202; GO:0046929; GO:0048488; GO:0050804; GO:0070161; GO:0097104; GO:0097105; GO:0098793
